sale_id,house_id,owner_id,sale_date,sale_price,payment_method,loan_amount,down_payment,interest_rate,loan_term_years,agent_id,registration_fee,tax_amount,discount_amount,sale_status
14810,H07246,O01177,2021-10-19,11335467,Home Loan,5360489,5974978,7.06,10,A029,113355,566773,59118,Cancelled
14811,H05360,O00694,2023-05-25,38811199,UPI,30589548,8221651,7.14,10,A103,388112,1940560,82667,Cancelled
14812,H09469,O00305,2025-10-26,18676317,Bank Transfer,11335614,7340703,9.12,10,A170,186763,933816,362777,Completed
14813,H03812,O00991,2022-10-05,49499086,Home Loan,30777027,18722059,8.31,25,A153,494991,2474954,259298,Completed
14814,H07315,O01554,2022-07-05,24435147,Bank Transfer,15328578,9106569,6.58,25,A053,244351,1221757,206621,Cancelled
14815,H02790,O01468,2021-08-09,24569499,UPI,13663960,10905539,11.47,15,A029,245695,1228475,302662,Cancelled
14816,H09720,O00490,2024-08-29,12349996,Cash,3839584,8510412,11.33,30,A169,123500,617500,308724,Completed
14817,H00857,O01181,2023-06-15,22951165,Mortgage,7386910,15564255,11.4,25,A130,229512,1147558,209645,Cancelled
14818,H07841,O00384,2020-12-19,22425539,Bank Transfer,14589036,7836503,10.18,10,A179,224255,1121277,476345,Pending
14819,H04267,O01573,2024-11-07,21223144,Cash,14738614,6484530,7.24,20,A157,212231,1061157,497830,Completed
14820,H03284,O00743,2023-07-20,4367855,Bank Transfer,3096411,1271444,8.69,15,A143,43679,218393,384885,Cancelled
14821,H07703,O00565,2023-06-03,14849367,Home Loan,7959497,6889870,7.62,10,A167,148494,742468,221510,Pending
14822,H00699,O01284,2023-03-24,18459116,Bank Transfer,14461738,3997378,6.73,15,A037,184591,922956,255056,Cancelled
14823,H02323,O01619,2025-03-27,43500460,UPI,17321308,26179152,8.69,15,A134,435005,2175023,255200,Pending
14824,H02825,O00271,2025-10-02,48267199,Mortgage,20329339,27937860,9.18,10,A161,482672,2413360,128768,Pending
14825,H07275,O00533,2022-12-25,47509322,Home Loan,36271134,11238188,11.86,30,A121,475093,2375466,367659,Pending
14826,H09321,O00920,2025-04-17,45543215,Bank Transfer,14177223,31365992,10.88,15,A073,455432,2277161,102696,Completed
14827,H00538,O01132,2024-12-28,47295053,Mortgage,22109947,25185106,6.85,15,A168,472951,2364753,69710,Cancelled
14828,H05684,O01979,2022-05-21,44157280,Bank Transfer,20132663,24024617,8.75,15,A084,441573,2207864,428286,Completed
14829,H03910,O00672,2021-06-13,39391141,Cash,12863334,26527807,7.54,20,A136,393911,1969557,413460,Cancelled
14830,H05688,O01383,2022-03-16,35079826,Mortgage,27367081,7712745,9.2,25,A174,350798,1753991,4905,Cancelled
14831,H08150,O01400,2025-06-11,6542602,Mortgage,4915922,1626680,11.49,30,A197,65426,327130,159000,Completed
14832,H08467,O01918,2025-08-13,11319469,Bank Transfer,6336557,4982912,6.57,10,A189,113195,565973,190118,Cancelled
14833,H05628,O01410,2020-10-13,11451474,Mortgage,4420463,7031011,9.49,25,A140,114515,572574,343394,Cancelled
14834,H00611,O00578,2022-07-08,22933274,Cash,17670554,5262720,8.95,20,A002,229333,1146664,355168,Cancelled
14835,H08931,O00550,2020-03-07,48777543,Mortgage,34547295,14230248,11.25,10,A112,487775,2438877,427213,Pending
14836,H09930,O00072,2022-09-05,32868515,Cash,25593563,7274952,10.17,25,A034,328685,1643426,341921,Cancelled
14837,H04121,O00804,2020-12-05,11353112,Home Loan,4080664,7272448,7.32,25,A140,113531,567656,208298,Pending
14838,H07012,O00083,2021-01-09,27110015,Bank Transfer,16837222,10272793,9.98,20,A038,271100,1355501,287468,Completed
14839,H05975,O01783,2021-07-27,32386715,Home Loan,22555547,9831168,9.97,30,A034,323867,1619336,268276,Cancelled
14840,H04347,O01881,2023-09-13,41257815,Home Loan,28719592,12538223,7.37,30,A191,412578,2062891,308147,Completed
14841,H07339,O00657,2024-01-28,32960915,Mortgage,24156441,8804474,8.81,10,A033,329609,1648046,358762,Pending
14842,H08328,O01067,2021-11-10,24369719,Cash,10789241,13580478,7.45,25,A187,243697,1218486,414079,Pending
14843,H08979,O00078,2024-03-07,18766468,Mortgage,10485891,8280577,8.31,25,A054,187665,938323,175156,Completed
14844,H07125,O01952,2024-11-02,12428875,Cash,7063153,5365722,6.5,25,A149,124289,621444,243624,Pending
14845,H09016,O01824,2024-05-21,47124672,Bank Transfer,31209266,15915406,8.36,25,A139,471247,2356234,165933,Completed
14846,H07289,O00855,2024-03-05,21460867,UPI,10093898,11366969,9.07,25,A011,214609,1073043,226243,Completed
14847,H07264,O00937,2021-09-20,6555399,Cash,3278390,3277009,10.22,20,A188,65554,327770,105926,Completed
14848,H05743,O00481,2020-05-09,42370890,Home Loan,33119891,9250999,11.01,30,A143,423709,2118544,450827,Cancelled
14849,H01851,O00033,2022-09-14,41786446,Mortgage,27372928,14413518,8.9,30,A070,417864,2089322,489375,Pending
14850,H04188,O00128,2024-08-12,4540242,Cash,3353437,1186805,9.92,20,A124,45402,227012,19280,Cancelled
14851,H08363,O01191,2022-08-21,47391742,UPI,19486067,27905675,6.97,20,A109,473917,2369587,165476,Pending
14852,H04951,O00305,2022-07-06,12118446,Bank Transfer,7248372,4870074,7.39,30,A107,121184,605922,149756,Completed
14853,H02166,O00743,2022-02-26,7597780,Mortgage,3875101,3722679,8.19,20,A142,75978,379889,487736,Completed
14854,H09432,O01716,2025-09-04,28406337,Cash,18927542,9478795,10.27,20,A132,284063,1420317,91153,Completed
14855,H04042,O01467,2021-07-24,4764598,Home Loan,3426270,1338328,6.65,30,A078,47646,238230,493279,Completed
14856,H01417,O01086,2025-07-10,47463234,Home Loan,27743474,19719760,8.34,15,A086,474632,2373162,479628,Completed
14857,H02725,O01329,2022-06-07,38780870,Bank Transfer,19241228,19539642,11.17,20,A013,387809,1939044,315818,Pending
14858,H06494,O01505,2025-06-29,45023558,UPI,35329775,9693783,10.04,20,A013,450236,2251178,417732,Pending
14859,H04112,O00060,2022-01-26,31278949,Bank Transfer,23832793,7446156,11.66,20,A130,312789,1563947,59046,Cancelled
14860,H00587,O01556,2025-07-01,47305674,Cash,29578679,17726995,11.19,10,A198,473057,2365284,350930,Completed
14861,H07140,O01990,2025-02-09,17037202,Bank Transfer,10917353,6119849,7.26,10,A092,170372,851860,485367,Pending
14862,H07145,O01792,2020-10-05,20030732,UPI,8802842,11227890,9,30,A063,200307,1001537,425530,Cancelled
14863,H08979,O01891,2023-03-02,31302969,Mortgage,24592286,6710683,7.18,10,A012,313030,1565148,104145,Completed
14864,H08696,O00066,2023-07-19,35120073,Cash,16803860,18316213,6.83,25,A091,351201,1756004,285227,Pending
14865,H02400,O01738,2023-02-16,36812625,Cash,27078763,9733862,6.57,15,A149,368126,1840631,223331,Pending
14866,H03633,O00168,2024-09-15,40189075,Cash,12195866,27993209,7.61,20,A136,401891,2009454,246405,Completed
14867,H00116,O00950,2022-08-26,24169955,Home Loan,12672569,11497386,8.51,25,A163,241700,1208498,372796,Cancelled
14868,H04793,O01571,2025-03-02,22554264,Cash,7159930,15394334,10.89,10,A102,225543,1127713,398535,Pending
14869,H07242,O01836,2025-06-10,34768124,UPI,27350269,7417855,11.36,30,A145,347681,1738406,59895,Pending
14870,H06679,O00904,2020-04-22,10848691,Mortgage,5505865,5342826,7.15,10,A130,108487,542435,487997,Completed
14871,H01988,O00949,2025-08-02,32338384,Bank Transfer,25487103,6851281,9.16,25,A116,323384,1616919,364697,Pending
14872,H02424,O01534,2022-10-26,8945783,UPI,7061499,1884284,7.35,10,A155,89458,447289,24604,Pending
14873,H07937,O01534,2023-10-22,3262154,UPI,1189707,2072447,8.54,25,A147,32622,163108,6453,Cancelled
14874,H01549,O00985,2023-10-14,8795361,Bank Transfer,6568739,2226622,10.41,25,A112,87954,439768,400810,Cancelled
14875,H00601,O00682,2020-10-09,14685406,Home Loan,6677945,8007461,7.54,15,A024,146854,734270,147585,Cancelled
14876,H09451,O00977,2023-04-03,24516662,Mortgage,15639469,8877193,10.71,30,A035,245167,1225833,84545,Pending
14877,H00123,O00017,2022-05-18,3990534,Cash,1554540,2435994,10.11,25,A131,39905,199527,316005,Completed
14878,H04707,O00421,2023-09-12,36621174,Cash,21768655,14852519,9.63,15,A199,366212,1831059,275699,Completed
14879,H05042,O01666,2023-10-12,25374258,Bank Transfer,14351997,11022261,11.94,25,A134,253743,1268713,448461,Pending
14880,H00393,O01196,2024-04-03,37713897,Bank Transfer,23747158,13966739,11.87,15,A061,377139,1885695,118401,Completed
14881,H07552,O00522,2020-05-14,44650512,Cash,33788890,10861622,7.22,15,A119,446505,2232526,181939,Cancelled
14882,H09434,O00527,2022-02-05,12373584,UPI,3914279,8459305,7.84,25,A143,123736,618679,117001,Completed
14883,H02582,O01218,2023-09-14,16031497,Cash,6403813,9627684,7.06,20,A096,160315,801575,469322,Pending
14884,H05708,O00951,2020-01-07,15051643,UPI,11523226,3528417,8.29,15,A162,150516,752582,109470,Pending
14885,H05594,O01052,2021-02-23,36240565,Cash,17578099,18662466,7.1,15,A133,362406,1812028,3688,Completed
14886,H06239,O01715,2020-12-20,27881361,Home Loan,20385827,7495534,7.88,30,A165,278814,1394068,76719,Pending
14887,H04621,O00585,2021-04-26,21908441,Bank Transfer,11314343,10594098,9.43,10,A048,219084,1095422,344311,Pending
14888,H02774,O01574,2020-06-20,30230581,Home Loan,21964558,8266023,11.69,10,A108,302306,1511529,383704,Cancelled
14889,H09757,O01633,2024-07-02,21751976,Home Loan,14333761,7418215,10.19,30,A194,217520,1087599,428531,Completed
14890,H07377,O00211,2021-01-29,4325353,Bank Transfer,1353141,2972212,11.27,15,A185,43254,216268,245426,Completed
14891,H05573,O01590,2020-05-01,43310320,Cash,34102942,9207378,8.41,25,A039,433103,2165516,322750,Pending
14892,H05362,O00130,2020-04-14,39137635,UPI,13740188,25397447,11.17,20,A057,391376,1956882,22152,Completed
14893,H05644,O00958,2022-05-03,6627967,UPI,5271155,1356812,10.72,10,A096,66280,331398,280744,Pending
14894,H03087,O00580,2024-07-30,12480746,Bank Transfer,6784517,5696229,7.87,10,A109,124807,624037,361282,Completed
14895,H07201,O00421,2024-07-15,11193675,Home Loan,5420885,5772790,10.34,15,A089,111937,559684,2695,Pending
14896,H00716,O00368,2021-08-11,42801919,Mortgage,14464154,28337765,11.34,15,A050,428019,2140096,124276,Cancelled
14897,H08883,O00279,2023-10-08,18326497,Home Loan,11834396,6492101,7.1,25,A068,183265,916325,49871,Completed
14898,H03469,O01589,2023-05-22,49847773,UPI,20100867,29746906,11.86,10,A200,498478,2492389,237337,Cancelled
14899,H06023,O00274,2024-11-28,15604145,UPI,7717049,7887096,11.25,30,A126,156041,780207,60125,Cancelled
14900,H04503,O01761,2024-11-23,11621858,Cash,4001705,7620153,11.89,25,A005,116219,581093,116918,Pending
14901,H08354,O01164,2024-09-25,34962146,Mortgage,19940535,15021611,9.08,15,A079,349621,1748107,436822,Cancelled
14902,H04514,O01311,2020-05-22,40093492,Cash,19470126,20623366,8.75,20,A110,400935,2004675,10095,Pending
14903,H02478,O01957,2021-06-27,9968572,Mortgage,5072248,4896324,11.28,15,A010,99686,498429,212909,Pending
14904,H00813,O01899,2023-11-12,42322184,Bank Transfer,16770132,25552052,7.35,25,A058,423222,2116109,111086,Completed
14905,H01581,O00554,2020-03-03,14500873,Cash,7233705,7267168,9.93,15,A176,145009,725044,399224,Pending
14906,H02942,O01565,2024-10-21,23196085,Cash,16210664,6985421,8.47,15,A014,231961,1159804,339159,Cancelled
14907,H06048,O01325,2025-09-25,32437933,Cash,16273624,16164309,10.05,15,A008,324379,1621897,407182,Completed
14908,H04937,O00491,2023-02-07,34215687,Mortgage,24252793,9962894,9.64,20,A178,342157,1710784,327504,Completed
14909,H04378,O01492,2024-04-18,13632120,Home Loan,7507368,6124752,8.97,10,A026,136321,681606,203597,Cancelled
14910,H04810,O01270,2022-02-10,18384668,Mortgage,6150748,12233920,7.46,10,A152,183847,919233,139578,Pending
14911,H02149,O00237,2025-05-05,32827986,Home Loan,20270261,12557725,9.03,20,A150,328280,1641399,319814,Completed
14912,H03071,O01336,2023-09-13,4241786,Home Loan,2317907,1923879,9.8,10,A140,42418,212089,433500,Cancelled
14913,H01390,O00693,2020-07-15,33022421,Mortgage,24428075,8594346,9.38,20,A152,330224,1651121,489389,Cancelled
14914,H02496,O00201,2025-02-06,28368892,Bank Transfer,12360185,16008707,11.02,25,A153,283689,1418445,457094,Cancelled
14915,H04886,O00149,2024-03-16,47067205,Home Loan,37171862,9895343,9.74,25,A182,470672,2353360,445011,Pending
14916,H02867,O00797,2022-03-09,32548098,Bank Transfer,22704036,9844062,7.11,20,A122,325481,1627405,194407,Completed
14917,H09508,O00096,2020-03-09,3655699,Bank Transfer,1502783,2152916,9.22,25,A181,36557,182785,24265,Cancelled
14918,H07468,O00057,2024-06-25,16725064,Bank Transfer,6976557,9748507,6.59,25,A132,167251,836253,197738,Completed
14919,H08831,O00177,2022-09-30,13930681,Cash,10497066,3433615,11.22,20,A097,139307,696534,387862,Cancelled
14920,H07836,O01267,2024-12-27,46905515,UPI,31516230,15389285,10.26,25,A167,469055,2345276,438115,Completed
14921,H07284,O00751,2023-03-22,21822676,Mortgage,11541196,10281480,7.31,10,A042,218227,1091134,327671,Pending
14922,H02104,O01433,2023-11-06,24258380,Bank Transfer,19071587,5186793,10.91,25,A183,242584,1212919,43043,Pending
14923,H01364,O01445,2022-03-30,30170949,UPI,15903184,14267765,10.45,20,A022,301709,1508547,296540,Cancelled
14924,H04290,O00274,2021-12-27,45516415,UPI,20548588,24967827,11.31,30,A092,455164,2275821,390887,Pending
14925,H01718,O01105,2021-03-06,12915906,UPI,9828216,3087690,10.42,25,A191,129159,645795,100130,Cancelled
14926,H08362,O00302,2020-01-29,25942727,UPI,11480020,14462707,10.34,15,A140,259427,1297136,499902,Cancelled
14927,H01015,O01087,2021-07-15,19482286,UPI,14355946,5126340,11.5,25,A069,194823,974114,69672,Completed
14928,H05094,O01158,2020-05-17,22424902,Mortgage,17587101,4837801,11.71,30,A127,224249,1121245,155182,Cancelled
14929,H02530,O00847,2022-08-09,37255522,Cash,19810734,17444788,10.74,30,A147,372555,1862776,466453,Completed
14930,H05117,O00344,2025-01-24,20093788,Mortgage,7322063,12771725,8.98,30,A012,200938,1004689,300843,Completed
14931,H07425,O01398,2020-04-13,27675480,Mortgage,10695863,16979617,8.91,20,A109,276755,1383774,460205,Completed
14932,H09065,O01289,2022-03-08,10694854,Bank Transfer,5451899,5242955,9.83,10,A191,106949,534743,415531,Pending
14933,H08629,O01178,2024-09-26,17371401,Mortgage,6457455,10913946,11.21,15,A111,173714,868570,69822,Cancelled
14934,H05131,O01132,2021-06-18,19610334,Mortgage,12715852,6894482,11.22,10,A033,196103,980517,139756,Completed
14935,H01334,O00726,2023-03-12,35232107,Cash,11919393,23312714,11.44,20,A121,352321,1761605,494766,Pending
14936,H06237,O01475,2020-03-04,9326332,UPI,6892496,2433836,11.97,20,A080,93263,466317,357643,Cancelled
14937,H01353,O01421,2026-01-07,22194567,Home Loan,7122102,15072465,11.78,30,A145,221946,1109728,205696,Cancelled
14938,H04605,O01382,2024-01-20,31046833,Home Loan,23526718,7520115,11.41,30,A042,310468,1552342,97614,Completed
14939,H02219,O01099,2024-08-08,34092903,Cash,15478836,18614067,7.78,15,A106,340929,1704645,52131,Completed
14940,H02813,O00277,2023-01-31,46228962,UPI,36735859,9493103,8.23,20,A195,462290,2311448,466044,Completed
14941,H04264,O01482,2023-05-07,3324212,Cash,1142759,2181453,9.23,25,A151,33242,166211,151492,Pending
14942,H08040,O01316,2024-09-13,2524872,Home Loan,1522278,1002594,11.16,25,A119,25249,126244,460515,Cancelled
14943,H03912,O01424,2021-02-06,33215565,Cash,25729162,7486403,8.34,25,A079,332156,1660778,467186,Pending
14944,H06176,O00803,2023-03-18,13568773,Bank Transfer,5202119,8366654,8.01,25,A059,135688,678439,144304,Completed
14945,H05851,O00593,2023-03-04,14495843,Bank Transfer,6150583,8345260,9.4,25,A143,144958,724792,61933,Completed
14946,H00238,O00659,2023-05-25,6363038,Cash,4409790,1953248,8.58,10,A050,63630,318152,234071,Completed
14947,H09738,O00175,2021-02-06,47727540,Mortgage,14924010,32803530,9.9,30,A141,477275,2386377,431117,Completed
14948,H08469,O00015,2020-06-16,7117808,Cash,5109111,2008697,9.61,25,A142,71178,355890,379603,Completed
14949,H07742,O00439,2020-11-10,3796640,Bank Transfer,1311703,2484937,9.17,20,A118,37966,189832,244597,Pending
14950,H04052,O01944,2025-06-19,40390502,Home Loan,26153311,14237191,10.61,15,A037,403905,2019525,407093,Pending
14951,H06293,O01942,2021-02-25,6462056,Home Loan,2739987,3722069,7.75,15,A010,64621,323103,117217,Completed
14952,H00306,O00837,2024-03-03,27017312,Cash,8694657,18322655,10.95,20,A038,270173,1350866,162296,Cancelled
14953,H02938,O01606,2020-01-03,25140566,Mortgage,16566648,8573918,10.83,30,A025,251406,1257028,323573,Cancelled
14954,H09204,O00087,2021-05-03,29283107,Cash,20474454,8808653,11.97,20,A056,292831,1464155,108960,Pending
14955,H06815,O01030,2020-04-28,40953123,Bank Transfer,26102635,14850488,9.88,30,A098,409531,2047656,469680,Completed
14956,H03627,O00833,2022-04-26,36998399,Bank Transfer,21499905,15498494,7.47,20,A013,369984,1849920,30862,Pending
14957,H06761,O01828,2023-10-18,24282703,Bank Transfer,17942786,6339917,9.75,10,A111,242827,1214135,376310,Cancelled
14958,H02354,O01317,2023-03-16,27597990,Home Loan,9986906,17611084,7.48,10,A067,275980,1379900,410255,Cancelled
14959,H04420,O00808,2020-08-30,18521453,Mortgage,14090567,4430886,10.88,25,A140,185215,926073,403372,Cancelled
14960,H02565,O00893,2021-06-14,22078891,Home Loan,17096685,4982206,6.59,10,A148,220789,1103945,386685,Cancelled
14961,H09621,O01548,2020-06-09,11229139,Cash,7021049,4208090,9.97,20,A011,112291,561457,373649,Completed
14962,H07968,O01476,2023-03-14,2898575,Cash,1564545,1334030,10.13,25,A157,28986,144929,130377,Pending
14963,H09283,O00781,2022-05-13,31792940,Mortgage,10309629,21483311,10.67,10,A102,317929,1589647,468284,Completed
14964,H04964,O01237,2024-12-07,45698379,UPI,24738095,20960284,7.17,15,A072,456984,2284919,41321,Completed
14965,H08134,O00253,2021-07-11,19746469,Home Loan,6798929,12947540,8.14,15,A062,197465,987323,447681,Pending
14966,H04838,O01065,2023-11-27,19675259,Bank Transfer,7010417,12664842,11.24,20,A135,196753,983763,187589,Pending
14967,H00815,O01391,2023-07-30,20729549,UPI,7395283,13334266,7.29,20,A032,207295,1036477,170569,Cancelled
14968,H02627,O00319,2024-06-12,3043706,UPI,1502262,1541444,9.43,25,A101,30437,152185,494523,Cancelled
14969,H08088,O01493,2021-04-09,8689127,Cash,6531432,2157695,8.48,15,A031,86891,434456,416609,Cancelled
14970,H04030,O01112,2024-08-23,47986521,Cash,27255551,20730970,8.61,30,A084,479865,2399326,483270,Pending
14971,H01324,O00081,2023-07-26,49742913,Mortgage,39291709,10451204,7.11,20,A196,497429,2487146,307359,Completed
14972,H02378,O01979,2023-05-23,47901972,Mortgage,16517101,31384871,8.41,15,A059,479020,2395099,281467,Completed
14973,H08251,O01342,2024-11-14,9758530,Cash,4400435,5358095,7.88,25,A008,97585,487926,272189,Pending
14974,H02712,O00414,2021-08-08,17840561,Mortgage,8913887,8926674,10.02,15,A126,178406,892028,455708,Completed
14975,H03809,O01868,2023-06-22,38486959,Mortgage,15219000,23267959,7.7,30,A115,384870,1924348,438771,Pending
14976,H01939,O00420,2022-12-18,22547138,Bank Transfer,11691776,10855362,6.71,25,A089,225471,1127357,346120,Cancelled
14977,H03407,O01655,2025-12-10,35222919,Bank Transfer,23729156,11493763,6.62,20,A151,352229,1761146,395483,Cancelled
14978,H06213,O00831,2024-02-16,17020121,Home Loan,11402401,5617720,9.85,20,A189,170201,851006,406189,Completed
14979,H08026,O00625,2023-01-28,31218643,Cash,17595776,13622867,10.03,30,A115,312186,1560932,414199,Cancelled
14980,H05602,O00551,2022-07-06,19619633,Bank Transfer,10242414,9377219,7.75,30,A026,196196,980982,420803,Completed
14981,H08376,O00149,2021-06-02,27216807,UPI,12171138,15045669,7.43,15,A078,272168,1360840,398250,Completed
14982,H08650,O00301,2021-03-15,43167313,UPI,22119500,21047813,7.68,30,A133,431673,2158366,26121,Pending
14983,H04752,O00263,2020-04-20,16853183,Mortgage,12946449,3906734,10.97,30,A118,168532,842659,221541,Cancelled
14984,H09905,O00534,2021-07-18,48548267,Cash,33534626,15013641,9.76,20,A028,485483,2427413,417626,Pending
14985,H01799,O00834,2023-12-27,17014832,UPI,10367906,6646926,6.56,20,A086,170148,850742,308091,Pending
