house_id,location_id,builder_id,property_type_id,listing_date,area_sqft,bedrooms,bathrooms,balcony_count,parking_spaces,floor_number,total_floors,furnishing_status,property_age,facing_direction,price,sale_status
8149,L070,B014,PT003,9/23/2024,2590,4,4,4,0,2,21,Furnished,10,South,34997795,Available
8150,L041,B002,PT006,6/2/2025,3370,5,5,4,4,31,4,Semi-Furnished,20,South-West,36247822,Reserved
8151,L004,B040,PT007,9/29/2024,2321,3,2,4,2,23,4,Semi-Furnished,10,West,14842236,Sold
8152,L075,B043,PT001,8/18/2025,1198,1,1,1,4,4,37,Furnished,1,East,12852617,Reserved
8153,L047,B017,PT007,11/23/2025,3193,5,5,3,2,28,23,Furnished,6,West,24786550,Reserved
8154,L032,B007,PT005,10/9/2025,4601,6,5,1,1,18,11,Furnished,13,South-East,34879385,Sold
8155,L052,B045,PT009,6/13/2024,3580,5,4,2,4,12,35,Semi-Furnished,15,South,33891648,Reserved
8156,L054,B047,PT002,11/14/2024,1278,2,3,3,2,26,23,Semi-Furnished,13,South-East,7189863,Available
8157,L059,B016,PT001,12/15/2024,3062,5,4,4,4,18,24,Furnished,1,East,46163769,Reserved
8158,L030,B038,PT005,6/30/2025,4748,6,5,3,0,32,6,Unfurnished,5,South-East,36579364,Reserved
8159,L081,B031,PT010,3/9/2024,4416,6,5,1,4,4,36,Unfurnished,1,East,50717919,Reserved
8160,L007,B014,PT004,4/1/2024,928,1,1,1,1,20,28,Unfurnished,3,North-East,10432697,Available
8161,L061,B041,PT005,5/16/2025,2881,4,4,2,2,5,19,Furnished,11,East,18751207,Sold
8162,L084,B034,PT001,11/24/2024,2723,4,5,1,3,3,22,Furnished,8,South,41662303,Reserved
8163,L078,B048,PT009,4/27/2025,1869,3,3,4,4,4,34,Semi-Furnished,14,North-West,13985935,Sold
8164,L064,B006,PT001,6/20/2025,1894,3,3,3,2,12,3,Unfurnished,19,North-East,9805843,Sold
8165,L059,B041,PT002,8/12/2024,4772,6,5,2,0,15,22,Furnished,5,South-East,47825088,Reserved
8166,L004,B016,PT002,10/29/2024,3187,5,5,3,1,33,40,Semi-Furnished,7,South-West,18743809,Reserved
8167,L048,B047,PT004,1/19/2025,4878,6,5,1,4,16,1,Unfurnished,10,East,63244531,Sold
8168,L018,B029,PT007,2/7/2024,2375,3,3,2,0,16,6,Semi-Furnished,6,East,15103164,Available
8169,L028,B001,PT005,8/8/2025,2899,4,3,1,0,5,19,Unfurnished,17,West,20427363,Reserved
8170,L067,B029,PT001,3/25/2024,2761,4,5,4,2,25,12,Furnished,1,North-East,39334225,Reserved
8171,L065,B040,PT001,1/28/2024,879,1,2,1,1,8,38,Unfurnished,16,South,6665147,Available
8172,L030,B040,PT006,3/11/2025,2005,3,2,1,1,35,40,Furnished,20,West,16199587,Sold
8173,L092,B002,PT004,6/6/2025,3781,6,5,4,0,16,25,Unfurnished,13,East,34948645,Sold
8174,L069,B020,PT001,9/21/2024,4766,6,5,2,0,17,23,Furnished,3,South-East,58217684,Reserved
8175,L010,B016,PT009,9/3/2025,3208,5,4,1,1,27,28,Furnished,8,South-East,27603761,Available
8176,L043,B037,PT004,8/17/2024,664,1,1,4,2,2,16,Semi-Furnished,11,North,5710045,Sold
8177,L043,B020,PT001,7/6/2024,2963,4,5,1,0,21,6,Semi-Furnished,13,South-East,23174868,Sold
8178,L009,B010,PT004,12/6/2024,3012,5,4,1,4,11,16,Semi-Furnished,15,South-West,46806283,Sold
8179,L014,B046,PT009,11/24/2024,2816,4,3,1,2,17,29,Semi-Furnished,18,East,42052838,Reserved
8180,L060,B014,PT001,12/19/2025,803,1,2,1,3,1,40,Semi-Furnished,5,West,5450335,Available
8181,L078,B013,PT006,10/1/2025,1437,2,2,3,2,3,31,Furnished,20,South-East,13321026,Reserved
8182,L021,B002,PT010,3/11/2024,3021,5,5,2,3,19,25,Furnished,6,North,16248789,Available
8183,L050,B038,PT002,8/20/2025,1073,1,1,1,0,0,18,Furnished,9,North-East,16335249,Sold
8184,L080,B028,PT006,5/23/2024,4743,6,5,4,0,13,36,Furnished,10,North,35625533,Sold
8185,L046,B003,PT001,12/5/2024,2304,3,3,4,4,22,18,Unfurnished,19,North-West,22716114,Reserved
8186,L037,B040,PT006,7/28/2025,4692,6,5,4,3,3,5,Furnished,19,South-West,69559711,Reserved
8187,L082,B029,PT003,11/23/2024,887,1,1,4,1,12,36,Furnished,14,North-West,8073638,Available
8188,L083,B016,PT008,10/8/2025,1746,2,1,1,4,19,39,Furnished,19,South-West,18817867,Reserved
8189,L026,B011,PT010,4/4/2024,4731,6,5,3,2,6,25,Unfurnished,6,North-West,65006259,Reserved
8190,L090,B016,PT010,11/17/2025,1601,2,2,2,3,35,32,Semi-Furnished,8,East,24426747,Reserved
8191,L004,B026,PT009,5/6/2025,3817,6,5,1,3,0,35,Semi-Furnished,1,West,31750269,Sold
8192,L045,B043,PT001,8/21/2025,3693,6,5,1,1,24,3,Semi-Furnished,5,North-East,40665138,Reserved
8193,L084,B022,PT008,8/19/2025,3357,5,4,4,3,13,22,Furnished,3,North,35325910,Sold
8194,L030,B002,PT001,6/20/2025,1057,1,2,1,4,3,10,Unfurnished,18,South-West,16272451,Available
8195,L015,B035,PT008,2/16/2024,4463,6,5,4,3,22,9,Unfurnished,18,West,32689247,Reserved
8196,L023,B002,PT003,12/25/2025,4442,6,5,3,0,34,17,Unfurnished,6,North-West,49353783,Available
8197,L073,B046,PT005,12/20/2024,2071,3,3,4,1,23,32,Furnished,3,North,20089157,Reserved
8198,L015,B034,PT009,9/1/2024,4667,6,5,3,3,6,30,Furnished,8,South-East,35203836,Sold
8199,L009,B013,PT003,12/7/2024,4138,6,5,3,0,24,1,Furnished,12,North-East,23503416,Sold
8200,L047,B038,PT009,9/25/2024,4565,6,5,1,1,23,15,Semi-Furnished,4,North-East,37368641,Available
8201,L025,B029,PT008,7/7/2025,3716,6,5,4,0,32,39,Unfurnished,9,North-East,30111195,Available
8202,L040,B044,PT002,5/10/2025,2210,3,4,1,1,13,2,Semi-Furnished,17,North,23165635,Available
8203,L021,B035,PT010,12/3/2024,892,1,1,2,1,19,2,Furnished,3,East,7827041,Available
8204,L001,B009,PT008,10/21/2024,4727,6,5,4,4,28,7,Semi-Furnished,5,North-West,54571834,Sold
8205,L026,B037,PT009,8/26/2024,959,1,1,2,4,4,10,Furnished,20,South,4357671,Available
8206,L078,B002,PT009,9/12/2025,1346,2,2,3,2,27,28,Furnished,19,South-West,18647071,Sold
8207,L085,B007,PT004,9/9/2024,2173,3,3,3,1,31,7,Semi-Furnished,0,East,18454721,Available
8208,L099,B018,PT006,6/1/2025,2299,3,3,1,3,8,31,Furnished,17,North-West,33904473,Reserved
8209,L087,B011,PT001,6/3/2024,2359,3,3,2,2,30,16,Furnished,8,North-East,21773108,Sold
8210,L052,B028,PT005,10/9/2024,694,1,1,1,4,6,32,Unfurnished,7,North-West,5613615,Reserved
8211,L018,B015,PT004,8/23/2024,1558,2,1,1,4,29,28,Furnished,17,East,23121661,Sold
8212,L035,B022,PT004,11/6/2025,3768,6,5,4,3,13,15,Unfurnished,16,North-East,28363598,Sold
8213,L073,B034,PT004,10/5/2025,1772,2,3,4,1,26,11,Furnished,15,South-East,13337398,Reserved
8214,L076,B025,PT007,1/29/2024,2878,4,5,3,3,9,25,Semi-Furnished,7,North-East,28656753,Sold
8215,L079,B019,PT002,6/22/2025,4641,6,5,2,1,23,7,Furnished,15,East,55766186,Sold
8216,L100,B024,PT006,8/22/2024,3707,6,5,2,3,2,31,Unfurnished,2,South-West,56918789,Available
8217,L033,B021,PT005,12/13/2025,4429,6,5,2,2,21,38,Semi-Furnished,9,East,43772267,Available
8218,L096,B034,PT006,8/7/2024,4731,6,5,3,1,29,13,Furnished,17,North,29482120,Available
8219,L021,B018,PT006,7/26/2025,2831,4,4,1,0,15,24,Semi-Furnished,17,North,20747690,Sold
8220,L002,B036,PT002,4/15/2025,3679,6,5,4,2,0,26,Unfurnished,3,North-West,51330727,Sold
8221,L043,B030,PT009,5/15/2024,4468,6,5,4,3,7,29,Unfurnished,16,North-East,29860194,Available
8222,L035,B048,PT001,4/11/2025,3612,6,5,3,0,21,8,Unfurnished,19,South-West,20411187,Sold
8223,L006,B034,PT008,1/18/2025,1436,2,1,4,0,33,5,Furnished,14,North-West,10297027,Reserved
8224,L010,B002,PT002,7/29/2025,1862,3,3,4,3,3,32,Unfurnished,15,North-West,24286683,Reserved
8225,L085,B046,PT008,10/2/2025,1302,2,3,4,0,21,26,Semi-Furnished,2,West,12038384,Available
8226,L069,B047,PT004,5/14/2025,4028,6,5,2,1,14,25,Furnished,10,West,39910588,Available
8227,L078,B028,PT008,3/1/2024,3008,5,4,1,1,22,20,Unfurnished,5,North-East,32441400,Reserved
8228,L048,B045,PT009,11/1/2024,3608,6,5,1,0,17,3,Furnished,0,South-East,25223990,Sold
8229,L014,B004,PT003,6/25/2024,4127,6,5,3,2,20,35,Semi-Furnished,16,East,21356949,Reserved
8230,L008,B040,PT007,5/7/2024,4761,6,5,1,2,7,36,Furnished,16,East,61176924,Available
8231,L089,B025,PT006,9/24/2025,1380,2,1,4,2,20,9,Unfurnished,8,South-East,14381855,Available
8232,L075,B032,PT002,10/9/2025,3500,5,5,3,1,15,12,Unfurnished,15,South,38536224,Available
8233,L055,B011,PT002,7/6/2025,1925,3,2,3,4,6,5,Furnished,13,West,26060644,Sold
8234,L019,B050,PT005,1/13/2024,4109,6,5,2,4,21,32,Semi-Furnished,19,South-East,33754851,Sold
8235,L082,B022,PT003,10/31/2024,1428,2,1,4,1,0,14,Unfurnished,6,South-West,17050820,Reserved
8236,L031,B002,PT010,1/18/2025,4705,6,5,1,1,19,37,Semi-Furnished,12,North-West,61894921,Available
8237,L043,B023,PT003,5/28/2024,1369,2,1,2,0,13,9,Semi-Furnished,3,North-East,15276953,Reserved
8238,L078,B001,PT008,4/13/2025,4351,6,5,4,4,19,3,Semi-Furnished,4,South-East,24630000,Reserved
8239,L028,B027,PT003,8/21/2024,4534,6,5,2,0,24,40,Furnished,15,North,66911458,Sold
8240,L067,B017,PT006,12/19/2025,972,1,2,2,4,31,34,Unfurnished,17,North-West,8921396,Available
8241,L073,B033,PT001,9/18/2024,2716,4,5,3,1,33,2,Furnished,8,South-East,14593796,Available
8242,L015,B012,PT004,10/2/2024,2022,3,4,2,2,31,20,Furnished,5,South,20662539,Available
8243,L010,B025,PT003,12/25/2024,4935,6,5,3,2,33,32,Furnished,16,North-East,36973696,Available
8244,L043,B010,PT007,12/27/2025,1546,2,2,2,3,28,6,Unfurnished,18,East,22748673,Sold
8245,L053,B017,PT009,2/11/2025,2295,3,3,3,2,11,8,Furnished,18,North-West,35230845,Sold
8246,L005,B033,PT004,10/2/2025,3557,5,5,2,4,15,21,Furnished,11,South,37335005,Available
8247,L052,B033,PT008,5/12/2024,2078,3,3,4,4,23,6,Semi-Furnished,2,East,24764210,Reserved
8248,L095,B047,PT009,12/13/2025,1380,2,2,1,4,16,20,Unfurnished,0,North,15172312,Reserved
8249,L067,B028,PT001,5/29/2024,667,1,1,2,4,30,7,Unfurnished,3,East,4681702,Sold
8250,L076,B011,PT004,1/14/2025,3635,6,5,1,1,2,26,Furnished,2,North,34263471,Reserved
8251,L070,B034,PT002,12/31/2024,2361,3,2,1,4,6,11,Unfurnished,19,North,32092866,Sold
8252,L032,B035,PT010,12/17/2024,4714,6,5,4,3,14,6,Unfurnished,12,South,62380828,Sold
8253,L005,B033,PT002,7/19/2024,4684,6,5,4,2,13,18,Semi-Furnished,17,North,69812982,Reserved
8254,L099,B013,PT009,3/28/2024,4604,6,5,4,4,14,33,Semi-Furnished,19,East,25989945,Reserved
8255,L035,B005,PT004,12/30/2025,3912,6,5,2,0,18,13,Unfurnished,3,North-East,20183793,Available
8256,L093,B029,PT009,10/9/2024,641,1,2,4,0,27,37,Furnished,11,North-West,6353861,Reserved
8257,L074,B038,PT009,12/16/2025,4842,6,5,2,1,29,1,Unfurnished,2,East,45684715,Sold
8258,L071,B004,PT007,8/12/2024,2099,3,2,4,1,21,2,Semi-Furnished,15,South,11770828,Available
8259,L024,B023,PT007,2/26/2025,2139,3,3,4,4,10,29,Unfurnished,2,East,25121384,Available
8260,L038,B039,PT004,8/8/2025,2431,4,3,4,2,6,20,Semi-Furnished,1,South-East,25936225,Available
8261,L021,B032,PT002,12/23/2025,1504,2,3,2,0,28,7,Furnished,12,North,12849565,Reserved
8262,L075,B014,PT005,1/27/2024,3416,5,4,2,3,10,10,Semi-Furnished,19,South-West,21165100,Available
8263,L073,B048,PT009,2/3/2025,1834,3,2,1,2,33,17,Furnished,4,North,20302974,Available
8264,L043,B036,PT010,6/11/2024,4706,6,5,3,0,13,34,Semi-Furnished,18,East,40743485,Sold
8265,L082,B010,PT007,5/12/2024,3600,6,5,1,1,14,17,Unfurnished,9,North,31413179,Available
8266,L057,B048,PT009,7/13/2025,4409,6,5,3,0,0,24,Semi-Furnished,0,South-East,49013344,Sold
8267,L073,B020,PT004,4/30/2025,2955,4,3,3,0,9,34,Semi-Furnished,19,South-East,36078304,Reserved
8268,L038,B043,PT006,7/11/2025,4877,6,5,2,4,22,40,Unfurnished,7,West,60598480,Sold
8269,L015,B032,PT008,8/6/2025,4823,6,5,1,0,14,18,Semi-Furnished,17,South-East,57134922,Sold
8270,L029,B022,PT008,10/9/2024,1110,1,1,1,1,26,39,Furnished,14,East,12645877,Reserved
8271,L036,B026,PT003,9/14/2025,2100,3,4,1,2,11,34,Unfurnished,9,North,16790359,Sold
8272,L094,B048,PT003,10/5/2024,2701,4,4,4,1,4,19,Semi-Furnished,19,South-West,26502596,Reserved
8273,L057,B036,PT001,1/21/2025,3261,5,4,2,1,20,24,Semi-Furnished,14,South,35465833,Reserved
8274,L052,B035,PT010,6/3/2025,3153,5,5,4,2,34,33,Semi-Furnished,10,West,28657237,Reserved
8275,L050,B005,PT007,1/13/2025,4625,6,5,2,0,24,3,Semi-Furnished,17,South,44558314,Reserved
8276,L072,B019,PT003,10/11/2025,1041,1,2,3,0,19,19,Unfurnished,8,North-East,15764835,Reserved
8277,L040,B037,PT009,8/23/2024,2065,3,3,1,0,23,33,Semi-Furnished,10,South-West,18907711,Sold
8278,L080,B005,PT005,7/29/2024,3911,6,5,4,2,26,27,Furnished,15,North,23511630,Sold
8279,L051,B004,PT009,3/31/2025,1143,1,1,2,0,4,14,Semi-Furnished,5,South-East,13414311,Reserved
8280,L061,B038,PT003,4/29/2025,3836,6,5,4,3,22,21,Unfurnished,4,North,38953238,Available
8281,L032,B009,PT006,3/26/2024,1558,2,2,2,1,15,33,Unfurnished,18,North-West,13349939,Reserved
8282,L087,B018,PT004,11/5/2025,2385,3,2,2,2,34,12,Furnished,12,South-East,22408793,Sold
8283,L088,B005,PT001,12/8/2024,4163,6,5,4,3,12,25,Semi-Furnished,13,North,26999175,Sold
8284,L033,B021,PT006,10/3/2024,4403,6,5,3,3,16,1,Unfurnished,9,South-East,25712478,Available
8285,L071,B039,PT002,11/25/2025,4299,6,5,3,3,29,11,Semi-Furnished,1,East,34049855,Reserved
8286,L016,B021,PT003,2/5/2025,2907,4,4,1,2,31,21,Furnished,18,North-West,43011331,Reserved
8287,L042,B020,PT004,2/28/2024,1594,2,2,1,0,7,6,Semi-Furnished,9,South-East,19530850,Sold
8288,L064,B042,PT007,9/1/2025,4599,6,5,1,1,8,5,Unfurnished,16,North-East,69829375,Sold
8289,L100,B050,PT010,6/4/2024,1538,2,3,2,2,32,21,Unfurnished,9,West,12658113,Available
8290,L040,B041,PT002,5/24/2024,4716,6,5,1,1,4,17,Furnished,8,North,49476396,Sold
8291,L035,B009,PT006,6/26/2024,2367,3,2,4,2,15,2,Semi-Furnished,10,North,32755666,Available
8292,L066,B010,PT003,2/27/2024,1060,1,2,2,0,32,2,Furnished,13,South,7990236,Sold
8293,L010,B032,PT002,4/7/2024,4394,6,5,1,0,2,34,Unfurnished,15,East,48782537,Available
8294,L027,B015,PT010,9/15/2024,2843,4,5,1,2,0,15,Semi-Furnished,6,West,38431536,Reserved
8295,L015,B031,PT001,12/28/2025,3107,5,5,2,0,31,6,Unfurnished,10,North,28117699,Available
8296,L013,B022,PT003,1/31/2024,3516,5,4,2,3,31,6,Unfurnished,20,North,24412808,Available
8297,L078,B029,PT003,10/4/2024,1647,2,1,2,2,17,13,Unfurnished,2,North,24408364,Reserved
8298,L016,B032,PT008,7/5/2024,1946,3,4,3,4,30,3,Unfurnished,8,North,22558176,Sold
8299,L086,B040,PT003,9/15/2025,4533,6,5,4,4,18,39,Furnished,1,North,27084135,Available
8300,L049,B002,PT002,10/22/2025,4820,6,5,1,3,6,7,Unfurnished,16,East,36275378,Available
8301,L073,B004,PT002,9/24/2024,2876,4,4,2,0,34,6,Semi-Furnished,8,North-East,38376452,Reserved
8302,L069,B027,PT003,3/8/2024,2901,4,3,1,2,34,18,Unfurnished,8,South,42849867,Sold
8303,L086,B050,PT008,9/13/2025,4631,6,5,1,4,2,27,Unfurnished,20,South-West,72380917,Sold
8304,L030,B042,PT003,9/17/2025,1511,2,3,3,1,31,32,Unfurnished,6,South-West,15286987,Available
8305,L014,B037,PT001,1/10/2024,4089,6,5,4,2,25,3,Unfurnished,17,West,44442846,Available
8306,L062,B009,PT003,4/7/2025,3800,6,5,4,1,6,1,Unfurnished,14,South-East,53648918,Reserved
8307,L039,B034,PT009,1/24/2024,2671,4,5,2,1,15,7,Furnished,10,South-East,30844536,Available
8308,L010,B018,PT007,4/2/2024,1519,2,1,1,3,5,16,Semi-Furnished,19,South-East,10348577,Reserved
8309,L084,B032,PT009,9/24/2025,1501,2,3,2,1,7,29,Unfurnished,6,North,20274838,Sold
8310,L097,B010,PT001,7/22/2024,4140,6,5,2,1,22,15,Unfurnished,7,South,50949202,Reserved
8311,L096,B034,PT010,7/2/2024,4659,6,5,1,2,12,12,Semi-Furnished,0,East,71454701,Sold
8312,L074,B028,PT006,6/12/2025,3957,6,5,4,3,3,27,Furnished,13,North-West,32963783,Sold
8313,L037,B042,PT001,2/15/2025,4739,6,5,2,2,25,5,Unfurnished,4,North-West,53376299,Available
8314,L033,B032,PT006,7/10/2025,880,1,2,1,3,12,39,Semi-Furnished,15,West,12649388,Sold
8315,L027,B027,PT001,8/10/2025,3858,6,5,1,1,5,35,Semi-Furnished,17,West,53815867,Sold
8316,L022,B027,PT009,7/22/2025,4580,6,5,4,2,20,8,Furnished,13,North-West,41900590,Reserved
8317,L084,B034,PT002,2/23/2024,1152,1,2,2,1,28,30,Unfurnished,13,North-West,15894307,Available
8318,L025,B035,PT005,9/18/2025,914,1,1,3,4,24,9,Unfurnished,19,South-East,8762676,Reserved
8319,L098,B007,PT008,10/11/2025,1621,2,2,3,0,30,14,Unfurnished,7,South-West,18584092,Reserved
8320,L017,B014,PT010,3/6/2025,1174,1,1,2,3,18,18,Unfurnished,6,North,14272189,Available
8321,L022,B034,PT001,1/22/2024,925,1,1,4,3,6,18,Unfurnished,18,North-West,9427267,Reserved
8322,L065,B042,PT002,4/3/2024,1231,2,2,1,4,22,17,Semi-Furnished,3,South-East,8561067,Sold
8323,L035,B005,PT004,4/1/2025,2806,4,3,3,0,11,38,Semi-Furnished,4,South,15180483,Sold
8324,L078,B004,PT004,5/22/2024,3472,5,5,2,0,12,2,Furnished,3,North-East,34182504,Reserved
8325,L009,B044,PT004,2/19/2025,3564,5,4,1,2,19,11,Semi-Furnished,0,North,49501703,Reserved
8326,L096,B048,PT004,5/15/2024,1362,2,3,1,1,0,2,Unfurnished,4,North-East,11216729,Sold
8327,L082,B021,PT008,1/27/2025,4048,6,5,3,0,14,37,Semi-Furnished,10,South-East,42997661,Reserved
8328,L084,B036,PT007,11/21/2024,2082,3,3,3,1,28,15,Unfurnished,13,West,28635348,Available
8329,L090,B002,PT002,11/9/2024,2919,4,4,1,1,9,39,Semi-Furnished,4,North-East,43197349,Available
8330,L047,B037,PT003,5/9/2025,3572,5,4,2,3,19,1,Semi-Furnished,18,North,35488953,Sold
8331,L021,B031,PT010,4/7/2025,1721,2,2,3,0,15,37,Unfurnished,16,South-East,15521978,Sold
8332,L002,B011,PT007,8/12/2025,2811,4,3,2,4,9,33,Unfurnished,12,North-West,30682017,Available
8333,L096,B004,PT006,11/23/2025,3904,6,5,4,2,4,23,Furnished,20,West,45323080,Available
8334,L077,B031,PT010,1/20/2025,1297,2,3,2,3,35,19,Unfurnished,7,North,7249459,Available
8335,L054,B024,PT001,10/27/2024,3270,5,5,4,1,30,33,Unfurnished,2,South-East,18123850,Reserved
8336,L068,B042,PT007,8/6/2024,2298,3,4,3,1,31,11,Furnished,13,West,34637315,Reserved
8337,L003,B029,PT006,2/2/2024,3012,5,4,2,0,16,24,Unfurnished,6,North,30148294,Reserved
8338,L069,B015,PT006,1/23/2024,1115,1,1,2,0,19,39,Furnished,8,South,15910189,Available
8339,L086,B024,PT001,11/12/2025,2539,4,4,2,0,19,13,Unfurnished,3,South-West,14277675,Available
8340,L079,B004,PT007,11/9/2025,2949,4,4,1,4,6,7,Unfurnished,6,East,16436669,Reserved
8341,L031,B013,PT003,5/10/2024,3872,6,5,1,3,12,35,Unfurnished,6,East,31229153,Sold
8342,L025,B005,PT009,1/10/2025,2029,3,3,2,3,12,14,Unfurnished,12,East,18861389,Reserved
8343,L093,B037,PT009,12/24/2025,4884,6,5,4,4,31,13,Furnished,11,South,65611154,Reserved
8344,L015,B019,PT001,5/11/2024,3657,6,5,2,2,11,31,Semi-Furnished,1,South,50163987,Reserved
8345,L095,B047,PT004,11/2/2024,4151,6,5,3,0,28,19,Furnished,13,South-East,29111115,Available
8346,L046,B034,PT006,3/10/2025,1577,2,2,1,0,34,5,Semi-Furnished,15,South-West,13716204,Available
8347,L091,B036,PT004,3/6/2024,1611,2,2,3,3,8,16,Unfurnished,2,South-West,12375289,Reserved
8348,L012,B014,PT002,3/24/2025,2578,4,5,2,4,21,40,Semi-Furnished,12,South-West,15095034,Sold
8349,L090,B019,PT008,10/23/2024,4389,6,5,3,0,25,25,Unfurnished,2,East,42164849,Sold
8350,L032,B005,PT006,3/17/2024,4636,6,5,2,3,3,1,Furnished,14,North-West,25192215,Available
8351,L098,B038,PT004,11/23/2024,2906,4,3,3,0,10,38,Furnished,20,North,24574891,Reserved
8352,L023,B043,PT006,10/11/2024,4813,6,5,2,0,14,27,Semi-Furnished,2,South,45876675,Available
8353,L009,B006,PT001,10/31/2025,2016,3,2,3,2,20,21,Semi-Furnished,11,South-West,11529465,Available
8354,L009,B008,PT009,4/5/2025,4795,6,5,1,3,31,12,Semi-Furnished,12,West,42119682,Reserved
8355,L004,B031,PT001,7/13/2024,2879,4,5,4,1,25,10,Semi-Furnished,3,North-West,26770250,Sold
8356,L038,B050,PT006,2/27/2025,4113,6,5,3,0,16,8,Semi-Furnished,1,South-East,59713864,Reserved
8357,L074,B024,PT001,7/31/2025,3760,6,5,3,4,0,32,Unfurnished,10,North,58895842,Available
8358,L006,B021,PT001,1/9/2025,2475,4,4,1,1,11,19,Semi-Furnished,10,South-East,14659530,Reserved
8359,L038,B007,PT009,9/8/2025,2991,4,5,2,3,3,13,Furnished,11,South-East,31702434,Available
8360,L011,B010,PT003,11/28/2025,911,1,1,4,0,28,6,Semi-Furnished,13,South,6391211,Available
8361,L005,B040,PT008,11/8/2025,661,1,2,1,1,26,5,Semi-Furnished,11,South-East,8801384,Reserved
8362,L057,B006,PT004,8/25/2024,3487,5,4,2,4,9,23,Semi-Furnished,16,West,23747350,Reserved
8363,L020,B006,PT010,10/31/2025,1500,2,3,2,3,6,13,Unfurnished,0,South-West,11357634,Available
8364,L073,B013,PT008,4/16/2024,1688,2,2,4,3,26,29,Furnished,8,East,15280729,Available
8365,L054,B001,PT002,8/3/2025,632,1,2,1,0,7,38,Semi-Furnished,8,North-East,4523424,Sold
8366,L012,B024,PT004,2/24/2024,3333,5,4,4,0,21,35,Unfurnished,18,South-East,39539585,Reserved
8367,L006,B038,PT006,12/9/2024,4735,6,5,2,1,20,5,Semi-Furnished,18,South-East,52857524,Sold
8368,L026,B046,PT010,6/15/2025,4213,6,5,3,4,34,31,Semi-Furnished,2,North,31102512,Reserved
8369,L049,B048,PT002,3/11/2024,2544,4,3,4,1,12,35,Furnished,2,West,15813502,Sold
8370,L006,B007,PT010,4/5/2024,3025,5,5,2,3,33,30,Unfurnished,8,West,36250739,Sold
8371,L076,B015,PT002,3/7/2025,643,1,1,3,2,7,34,Semi-Furnished,2,South-West,3828681,Sold
8372,L005,B018,PT004,10/18/2025,1455,2,3,1,2,33,25,Unfurnished,10,North-East,16337416,Available
8373,L001,B020,PT010,10/19/2024,1009,1,1,1,4,9,13,Unfurnished,16,North-West,7053445,Reserved
8374,L058,B010,PT002,4/12/2025,4516,6,5,2,2,9,28,Unfurnished,20,North-West,57609330,Sold
8375,L013,B012,PT001,6/3/2024,4586,6,5,2,1,15,30,Semi-Furnished,0,North,45483683,Available
8376,L025,B032,PT001,1/29/2024,3684,6,5,3,3,7,29,Furnished,8,West,20692580,Reserved
8377,L065,B021,PT010,9/24/2025,3522,5,4,1,0,27,19,Unfurnished,13,South,33609160,Sold
8378,L094,B018,PT010,12/12/2025,4925,6,5,2,0,3,11,Furnished,3,North-West,45001209,Reserved
8379,L069,B029,PT005,2/22/2025,2230,3,2,4,4,1,14,Semi-Furnished,10,East,21780863,Available
8380,L084,B029,PT004,10/25/2025,3029,5,5,2,0,34,37,Furnished,1,South-West,29614508,Reserved
8381,L055,B026,PT008,6/30/2025,1004,1,1,4,1,11,15,Furnished,3,East,8816578,Reserved
8382,L011,B039,PT006,5/17/2025,3545,5,4,3,1,17,17,Semi-Furnished,5,South-East,51305969,Available
8383,L002,B031,PT007,9/29/2025,3386,5,5,4,4,29,40,Unfurnished,14,East,41285234,Sold
8384,L082,B035,PT008,3/25/2025,4874,6,5,1,2,27,12,Furnished,16,South,63360970,Reserved
8385,L056,B035,PT009,4/18/2024,1219,2,2,1,1,30,9,Unfurnished,18,East,16020802,Sold
8386,L083,B027,PT004,8/11/2025,2080,3,2,3,3,23,5,Furnished,2,North-East,29346652,Sold
8387,L060,B033,PT010,10/10/2025,3768,6,5,4,4,27,20,Semi-Furnished,8,North-West,37229815,Sold
8388,L014,B014,PT002,10/24/2025,1913,3,4,4,0,8,31,Semi-Furnished,19,East,22538537,Reserved
8389,L014,B017,PT008,12/26/2025,4668,6,5,3,4,12,15,Unfurnished,13,North-East,44648701,Reserved
8390,L038,B024,PT002,2/25/2025,1624,2,2,4,4,7,35,Unfurnished,3,South-East,22107879,Sold
8391,L043,B028,PT010,2/3/2024,2932,4,5,1,1,27,20,Furnished,12,North-West,44178694,Available
8392,L062,B033,PT002,1/6/2025,3867,6,5,1,0,19,20,Unfurnished,18,North-East,31189808,Sold
8393,L030,B004,PT010,5/15/2024,1093,1,1,3,1,18,10,Unfurnished,4,North-West,9593901,Sold
8394,L059,B007,PT010,6/4/2024,2641,4,4,1,1,34,35,Unfurnished,13,South,35598179,Available
8395,L096,B040,PT006,11/11/2024,801,1,1,3,3,26,6,Furnished,10,North,11701536,Reserved
8396,L007,B033,PT010,7/13/2025,2384,3,4,4,2,32,8,Furnished,11,North-West,31434902,Available
8397,L016,B024,PT005,9/29/2024,926,1,1,4,3,20,14,Furnished,12,East,9841533,Available
8398,L063,B020,PT010,9/3/2024,998,1,1,4,3,5,30,Semi-Furnished,2,North-West,6080548,Available
8399,L080,B047,PT009,6/26/2024,3364,5,4,2,1,34,28,Semi-Furnished,13,North-West,20010214,Reserved
